-4912,452,14576
-4708,2692,15224
-3532,3284,15728
-4984,668,15084
-7112,-628,14128
-4376,-908,13808
-5616,544,14260
-8804,2664,13684
-2840,1704,13340
-5900,2160,13616
-5736,1048,12568
-3696,2544,14608
-2768,2596,15932
-2904,2668,16060
-948,3068,16452
-2196,2184,16388
-5444,3340,15492
-4388,4424,16912
-4556,3164,16400
-4704,1400,16088
-7472,3052,15496
-7404,2968,15564
-8540,1552,15220
-7444,-52,15548
-7444,1692,16640
-7604,1492,16308
-8372,600,15724
-5704,-2784,17364
-6376,-3084,17012
-7380,-3244,16376
-5828,-3544,16844
-6396,-3588,14444
-6720,-2956,12860
-6072,-3880,12332
-5024,-4996,11516
-4728,-3532,12196
-4316,-2492,13456
-3600,-424,14024
-4304,3512,16716
-3184,5024,17544
-1020,5036,17396
-2764,6768,16620
-1392,8132,18484
-1128,9032,18836
-556,10336,19416
-1912,11648,19032
-1880,11404,18676
-1144,10020,16076
-932,10804,14356
-1368,10688,12936
-1016,10716,11884
-1588,10320,10536
-1868,10096,8508
-3632,12892,7880
-4840,13500,9008
-3352,10360,8984
-5704,10500,8288
-5492,12304,8748
-5472,9928,8556
-4420,4832,6436
-4748,2704,5664
-5424,4340,5452
-6068,5348,5636
-4724,4620,6464
-3972,1532,5248
-7928,-2396,5328
-4336,-3156,6888
-4936,-1912,6760
-7760,-3756,6220
-7424,-5292,5736
-9856,-3656,7536
-10624,-3964,11764
-14412,1516,14328
-14568,5276,22004
-13280,2908,21668
-12296,-256,20112
-11292,-1780,18564
-11200,-1360,17160
-10688,940,15700
-9036,2460,14500
-10216,2536,13644
-8724,1824,10872
-8080,56,10764
