-3028,1712,14536
-680,2196,14952
520,2052,16856
-4512,2228,18124
-3064,1828,16232
-3164,1048,18328
324,720,19140
-3204,-496,18280
-6100,1464,14884
-4072,4208,15032
-8812,5216,13168
-9188,6580,12976
-8552,4428,13324
-4560,2200,15756
-10680,3768,14008
-8452,4804,15796
-7480,2912,14656
-8456,1232,13040
-5360,536,15520
-3288,20,17504
-4572,988,17252
-5760,404,14764
-4228,728,15160
-2704,308,16760
-4664,400,14284
-3232,80,13692
-3804,972,14944
-4260,1208,14812
-4352,1460,15348
-3072,5660,18724
-5388,9172,19716
-3672,9152,20556
-2212,9492,21436
-3284,10764,21036
-2176,13244,21052
-2200,11816,19916
-1688,9456,17392
-2640,10492,16644
-2456,11424,15992
-2748,10208,13564
-3720,11240,12800
-4088,11648,11268
-3060,9072,8764
-4184,7748,5452
-4708,5576,3760
-5212,5324,2144
-8228,5740,1180
-7544,5380,2576
-7660,5112,2848
-7008,2412,2640
-5328,560,2060
-5200,-1404,1540
-5172,-5996,-256
-6248,-10236,-912
-3956,-8072,2708
-5828,-5416,5544
-7168,-6540,6420
-9920,-4828,6824
-11156,-556,12360
-14728,2380,18840
-12808,3588,21896
-16504,1684,21396
-9488,252,22732
-10332,2384,21112
-9428,-660,20976
-5780,-3672,16764
