-7484,-856,13512
-5128,1360,13592
-6540,764,13520
-8400,-20,14464
-7296,3516,14748
-4312,2760,17024
-9404,3432,15052
-10384,3552,14940
-5116,1088,16848
-9440,96,13892
-8144,1216,14576
-7724,2980,14520
-7984,4908,15884
-8884,4956,15700
-7748,5892,16024
-8656,5812,16804
-7200,7136,16832
-6720,8848,17580
-6040,8452,18080
-4236,9972,17776
-3940,9556,17400
-3364,10412,16844
-2000,11936,16796
-1172,11460,14128
-568,8752,12224
-1128,8108,10424
-1276,7068,9564
-2024,8288,8032
-4164,8972,6148
-4548,8704,6420
-4728,10560,6104
-6712,12088,5240
-6692,12196,4680
-6340,11352,4424
-5616,8400,4196
-5936,5908,3028
-7104,4056,1840
-7276,3580,2464
-7288,3412,2584
-8280,3464,1056
-7380,2164,1760
-9256,-1664,1808
-9084,-4072,948
-8392,-3500,1536
-10428,80,4148
-11376,3028,6140
-8112,3384,8200
-11524,2956,8264
-10672,96,7688
-9044,-1684,9096
-10748,-324,9756
-11668,-136,10116
-10192,-912,12460
-9648,-2840,12100
-9924,-2824,10528
-8880,-908,13564
-9364,-1432,14864
-10160,-4096,14420
-6920,-2700,17160
-8316,-1520,20084
-7288,-11036,17224
-9668,7376,25844
-7052,5628,22852
-9232,-4168,17596
-8208,-5588,14440
-7400,996,17300
-7516,3584,15968
-3564,2544,13868
-3868,24,14108
-13376,7564,24160
-4712,8836,15948
-9740,4240,11444
-7060,368,10124
-4880,-3748,11148
-6184,-2144,13340
-2640,2776,19748
-3604,-528,17428
-5884,-3540,13240
-5908,-1680,13656
-4884,-20,14408
-9124,496,12768
-11672,-212,11404
