-1404,936,15896
-856,2332,18456
-4808,2896,16068
-8920,4716,14428
-1020,6364,17044
-5036,4972,17596
-5804,5168,15080
-2916,4176,15424
-2184,364,15104
-5688,1344,14712
-4948,4836,17128
-6716,5344,18324
-7840,3800,17532
-6620,1548,17476
-6352,-1564,16636
-6804,-2000,17304
-5356,1108,19980
-3516,1088,21024
-2360,108,21820
-2740,-1160,21072
-2516,-2916,18832
-2168,-1976,16564
-2432,-3488,13932
-1508,-5884,11220
-2284,-6792,9204
-1572,-5724,10216
-2556,-3872,11356
-4292,-2824,12548
-4164,-1404,16128
-4344,-492,19360
-5772,1804,22284
-6180,3692,24144
-3968,4052,25752
-3620,6664,24396
-4092,9000,22864
-2852,7772,20288
-2920,5108,17728
-3280,6856,16712
-3852,7564,16304
-4844,5732,12736
-5376,5488,11216
-6368,2056,8940
-6188,740,7452
-7092,1376,7448
-7672,4348,8732
-9724,5988,8264
-9304,5448,7240
-8676,2416,4912
-8488,-136,3128
-8996,-136,2404
-7472,596,1672
-6800,-496,-276
-4420,-3412,-1256
-4444,-8036,-2124
-3560,-7668,-1856
-4724,-6040,2596
-2572,-9664,-20
-3472,-9352,2976
-5892,-16968,3556
-10956,-13364,8752
-15608,-7500,15288
-16644,-12684,18100
-15300,-13984,21528
-14672,-12532,22836
-12736,-14760,20580
-10424,-11276,18076
-10700,-9348,12896
-11652,-8520,9164
-10544,-8104,7212
-5888,-7180,7776
-2492,-7384,11516
