-15716,1876,696
-7560,1100,-548
-8692,3504,828
-17112,5612,-7528
-5816,2732,2404
-10532,3932,-1384
-7308,2364,-2280
-4812,1532,3512
1172,-220,2576
988,2964,2420
1388,708,1028
968,-4108,3776
8568,4096,7228
5256,5952,8032
-4392,2492,12092
1532,4844,17260
-10948,2028,19272
-11084,4424,29060
-16364,9908,32767
-26752,3856,28080
-20076,-2988,25256
-17944,1096,21956
-18196,-124,17716
-12908,900,20604
-12368,3200,21164
-10676,2164,17684
-6508,1420,16856
-5880,6064,18140
-5484,3280,13904
-3676,4964,16328
-5796,9232,18236
-3588,10780,14324
-2612,15380,11616
-6628,18988,7108
-1456,13968,10820
1252,9552,10380
-5772,3560,11480
4292,-13824,30304
5040,-23404,25752
-8116,-22876,15084
-2628,-16000,18388
-7680,-3868,13864
-6220,-2480,13588
-6464,536,16752
-7124,-2372,14808
-6544,-3172,12568
-6600,-1876,13144
-5176,-1800,15004
-6168,140,16504
-6740,-2004,13920
-4384,-1840,14448
-4800,-508,17332
-5068,120,13992
