-5572,-2756,14004
-6980,-2244,12812
-11152,-1892,11884
-10060,-884,13000
-5324,-856,14240
-10568,-1696,15064
-17168,364,13816
-10280,720,14968
-8388,1260,14836
-12932,1876,13976
-11932,1928,12936
-6152,-2516,12192
-12768,1516,13936
-10116,872,17488
-7228,1536,20036
-12024,5312,18324
-9448,7760,22140
-4268,4644,21288
-7676,7980,16460
-4372,10132,17108
-1508,8292,16516
-4084,9020,13108
-1940,10040,13520
-1420,9536,13528
-652,8360,10836
-1440,7584,11132
-2872,10412,8280
-4952,12448,5532
-4116,10876,4240
-4580,9408,1948
-6420,8228,652
-6160,7320,320
-6960,6752,-804
-7764,4620,-824
-6884,3892,-100
-7276,4056,452
-8672,3892,-592
-9740,2220,-808
-8260,1292,-780
-7836,-528,552
-7088,188,5540
-6408,-340,5112
-5700,-6032,4528
-3864,-6716,6992
-4820,-6296,8616
-4280,-9292,7500
-6576,-11148,9716
-7044,-11460,12492
-6232,-12320,13180
-5544,-12896,18220
-11956,-14768,15812
-10476,-15736,16724
-10308,-10812,18624
-12748,-8788,18224
-12300,-4988,20624
-12260,-412,21844
-9660,-1468,20772
-10460,-1780,19768
-6448,-176,21412
-6576,2484,21672
-8852,1916,16912
-6292,-3644,12592
-2972,6920,17676
-6028,4024,14036
-5156,3828,13020
-8228,2992,9516
-6104,2764,16580
