-10248,-3364,12016
-8172,108,13972
-1284,-724,14572
-10732,-932,14020
-10300,28,13432
-3556,852,14296
-8532,200,12936
-7040,-164,11320
-8484,-2280,11060
-5404,-564,10632
1232,-592,13400
-6684,-1448,12440
-7584,292,16292
-9804,1032,21152
-12436,1604,25180
-15264,-404,28000
-13296,1392,32767
-12124,1724,32767
-10764,3092,30396
-4056,844,27284
160,-1976,23640
1500,-216,17796
3348,3160,13688
2860,5416,9612
828,5776,5044
336,5852,3536
-800,7928,1548
-3072,9356,1532
-3116,9760,948
-4724,8652,-752
-5008,6552,-2320
-4852,4904,-3588
-6348,2056,-3740
-5352,636,-3408
-4616,-1204,-1516
-2652,-5660,-1536
-1172,-9972,168
-6096,-13512,36
-6668,-18472,-1592
-7524,-24060,-2888
-6916,-24992,1948
-7688,-21320,9136
-9932,-24792,15936
-8184,-26644,21036
-12324,-18364,27348
-11520,-8412,29864
-13688,1036,27208
-10952,5536,22884
-5848,7244,21440
-4436,11132,18632
-3404,13152,15332
-2220,15364,12072
-2396,14332,9320
-1196,12032,9000
-960,6392,8220
-984,2368,8940
-1552,-1256,11976
-3912,-6348,14232
-5044,-9744,14472
-9132,-8700,12892
-13932,-1664,16300
-10880,548,21676
-12812,-2236,21596
-10940,-4932,18808
-10964,-4572,16692
-11512,-1276,16108
-9740,-1172,16004
-9268,-168,15148
-7120,1232,15136
-6600,1432,13712
-6804,1272,12124
-6020,724,11216
-12296,2504,9880
-10384,1048,12452
