-6272,-3868,13996
1424,-2396,13520
6336,-2936,17508
-5476,-3184,13100
-3636,2212,16392
340,6720,17632
-5344,8660,17264
-5804,5816,17212
-4488,840,14248
-4352,-108,15204
-5840,3208,16464
-4588,4664,18668
-5660,5828,19236
-4676,5072,19128
-2000,720,18372
-5356,-1892,17144
-5092,968,18844
-3852,3272,22020
-3144,-1932,21612
-3672,-5736,18812
-2700,-3596,17588
-2112,-2592,16132
-3120,-4696,11944
-3472,-6736,9172
-3288,-5712,8848
-2988,-5704,9388
-1824,-5220,11280
-2132,-3216,12812
-1956,1000,15300
-4268,360,16360
-4688,-1580,17816
-4668,1572,22356
-5532,2836,24060
-3468,-236,26140
-5896,548,25668
-4784,3656,25980
-4228,4320,23624
-5536,5748,20944
-4364,5844,18728
-3896,6268,17068
-5132,7152,15344
-3620,6764,12540
-3240,8824,10784
-5480,7664,8584
-5352,5340,7404
-5152,5736,5384
-7208,8208,5172
-6632,7776,3068
-6396,5352,1712
-6560,4236,-260
-5200,2760,-1132
-5700,652,-1872
-5988,-3144,-3436
-4020,-6668,-2408
-5348,-5856,636
-4576,-5344,2884
-4900,-6544,5612
-5620,-7092,7156
-8532,-5912,9164
-11400,-4816,13036
-6772,-2636,16196
-11408,-2100,19568
-10884,-7188,21640
-8212,-7180,24300
-9988,-5416,24964
-8692,-8644,23076
-8440,-7424,21008
-8668,-4648,19372
-7312,-5292,17020
-8084,-2640,15084
-8416,108,12824
-6520,-1344,11340
-624,-3616,15572
-1120,-5192,11720
