-8040,-9756,10600
-5560,-8480,12912
-5500,-12644,11096
-6260,-13172,8772
-6316,-12628,8700
-11972,-12092,8396
-7984,-11464,8796
-5464,-12104,9764
-13568,-12108,8324
-14012,-11964,6276
1308,-11236,13728
-10032,-11256,13000
-12608,-8516,13472
-4708,-5304,18140
-5960,-8596,16136
-8416,-3460,17464
-4376,-3940,22240
-4624,-4916,20548
-5016,2616,25928
-4664,6688,26928
-5032,4084,24208
-3880,5672,23140
-104,7560,24520
-292,7264,22144
-1112,5792,18796
696,5184,16212
-1696,4976,11540
-4376,6492,9904
-2040,8208,10724
-4948,9392,6396
-7016,8932,2676
-4536,7600,1524
-6336,7328,-2076
-4084,6940,-3844
-4624,6236,-8144
-4364,3992,-8920
-4736,1412,-7284
-6008,-1156,-5248
-6556,-1964,-3808
-7148,-2092,-2868
-6372,-4124,-72
-5416,-7136,-56
-332,-6132,-840
-3060,-10824,1660
720,-9532,388
-10512,2008,9772
-5968,-2824,12076
-10844,-10820,8888
-11320,-13828,5960
-7196,-13304,14752
-11860,-13816,14304
-8460,-14884,11320
-8808,-12380,19732
-8668,-17812,16120
-6016,-13984,17480
-10640,-7192,21212
-7356,-10948,15028
-5700,-15324,13464
-10600,-4788,21748
-9060,-3072,22224
-9252,-12336,13476
-8260,-6404,17020
-12124,1216,16840
-12508,1640,16728
-7976,-1104,16428
-6428,-1828,13040
-7756,1808,17736
-7408,4072,18076
-4064,-320,15912
-4160,-4656,13188
-12032,-5572,9460
-10928,-6676,6088
-7924,-4460,9348
-15564,-2412,6456
