-7984,-1552,16320
-8964,-2336,16328
-9084,-2148,16576
-12816,-2896,12612
-12800,-1224,11716
-13372,736,12512
-10232,748,11712
-12412,-136,14000
-8480,-200,18388
-9076,-1452,22148
-9768,2040,25632
-8088,2152,28532
-5552,1020,27752
-7008,3924,26600
-6168,-1804,21912
-3000,3968,21004
-3168,6700,18948
-2316,6460,13892
-1852,8172,8280
-1600,8532,6020
-296,6512,3512
-356,6228,2628
-2044,6028,276
-3228,6468,-1060
-2608,7012,-1264
-3112,7224,-2624
-4824,5588,-3372
-3304,320,-2264
-1920,-3756,-2180
-5428,-7620,496
-6392,-10068,1920
-7768,-11488,2820
-9912,-13896,4016
-9076,-16952,4944
-10244,-16124,7692
-10776,-16924,8140
-11496,-16020,10836
-12492,-14560,13652
-10984,-15412,12988
-9352,-11156,18116
-11996,-3764,21568
-10008,532,26008
-7796,2580,27504
-6700,3320,25292
-4556,6616,22404
-4572,9908,18828
-4052,11364,16884
-1976,12112,15704
-1540,10816,13320
-360,7392,10892
1136,5524,9372
276,7908,9560
340,7684,10548
668,4928,11444
-736,5056,14220
-1676,4416,17752
-7236,2744,15376
-8724,-2408,14696
-7892,-12076,16292
-7140,-17136,13236
-11208,-13028,13896
-10412,-9488,16444
-10384,-10744,16580
-13220,-5588,15352
-11516,-4452,16424
-9468,-4108,15288
-9956,-348,13020
-9080,2832,13156
-7168,3792,13596
-8684,2548,12356
-7636,1248,11968
-8432,960,11272
-11072,776,8736
-12972,1296,10020
