-12636,-1196,11316
-20240,-1608,12140
-7768,-7952,10496
-8372,-5664,10624
-14776,3604,13428
-11088,5488,15340
-9184,7344,18936
-8884,7336,21304
-5976,3420,22152
-5812,6312,25024
-3928,5872,27152
-2680,5932,28152
-3128,4704,24912
-200,3748,21892
576,6936,19488
1004,7144,16052
1072,7060,11596
208,8400,9208
-1304,8004,6436
-1552,7368,4768
-3004,7524,2908
-4264,8952,1560
-4780,8860,416
-3996,7376,-392
-5296,5396,-1876
-5596,3568,-2488
-5428,2256,-2052
-5880,188,-2152
-6644,-3572,-732
-7868,-5212,-684
-8836,-4160,1796
-9576,-3976,4804
-9572,-11080,5168
-9320,-14788,3280
-11804,-10440,9532
-10036,-11420,10472
-11316,-11740,9580
-9780,-12868,10556
-11264,-12140,12324
-8540,-11668,15628
-10164,-8160,17664
-11944,-6316,21724
-10320,-7472,22376
-10036,-5764,24004
-7984,-3776,24532
-7344,-1700,21324
-5828,1172,20152
-5412,4296,17856
-3712,4780,14288
-4680,5976,13188
-3248,8248,12396
-2268,8416,10856
-1828,8420,10500
-1972,8960,11024
-708,7496,12420
-436,4560,13108
-2592,5136,12432
-2876,5024,15196
-2640,1556,16068
-5592,2388,14292
-7636,2340,12852
-8844,1440,13644
-9552,72,14816
-9440,-3088,14704
-9908,-3684,15460
-8208,-7556,14792
-8524,-10764,13876
-10476,-8416,12532
-8952,-5476,13928
-8268,-4664,15380
-8304,-3900,15888
-6996,-756,21024
-7752,-3476,14148
-5904,-2916,13804
-6604,-1992,13808
-7188,952,16340
-5912,324,17324
-6740,-2224,15072
-9332,-3292,13592
-8192,-3036,11076
-9968,-1068,9452
