-11584,-100,13404
-13016,2132,14904
-15208,2964,17212
-14116,-1020,14900
-10836,2180,17400
-10180,1776,17084
-13276,6652,16720
-3864,3172,22352
-6272,7364,21708
-6324,11548,25952
-1556,10372,27400
-412,9736,24132
-1992,8452,19692
2592,8568,17888
1324,10264,14152
756,9536,10520
796,10180,8604
208,9140,5708
-876,8808,3116
-612,8880,1920
-1632,7964,-240
-3308,5436,-2860
-3928,3992,-2624
-3540,3184,-1288
-4388,1636,-704
-4648,-944,-432
-7332,-5360,-1424
-7324,-8036,-612
-8268,-6280,2040
-9340,-5008,4248
-10712,-6884,5428
-5984,-11504,6960
-9392,-15184,8496
-10380,-14568,11092
-11204,-14384,15016
-12456,-15032,17572
-12040,-11876,20520
-12524,-8416,24596
-11904,-4360,26208
-10900,212,25900
-10104,3624,24028
-6524,6476,21336
-5548,6428,17136
-2696,8964,16096
292,10844,15448
904,11172,14284
1484,11196,11600
1288,13400,9688
-708,14144,7968
-1080,11932,7560
140,9932,9848
-2164,8628,10460
-2680,7624,10828
-6080,8316,9896
-6428,8520,12736
-5300,4156,16352
-6728,-900,16180
-7428,-2028,16344
-9872,720,17120
-9516,736,17644
-10416,2012,18288
-12540,1648,16784
-9296,844,17224
-10836,-1400,12564
-9164,1356,13228
-6640,2696,13752
-6528,4948,14240
-5480,6016,16432
-6308,4532,17504
-6000,1936,14704
-5080,1728,15092
-5568,2576,16496
-6728,2252,15928
-8484,2472,12900
