-12252,-364,-520
-7596,124,1452
1504,-4268,4668
-13964,-576,2556
-10632,5612,408
-3796,2136,4944
-5068,1000,5004
-5228,4912,6808
368,2320,5920
-8524,1332,7288
-7056,2628,8316
4536,8324,9756
-16524,7348,7324
-10640,3200,8492
-5856,9640,14968
-13980,8520,11944
-10528,2732,12124
-8008,12296,17340
-13384,4172,18864
-11316,304,16360
-17812,10756,15904
-13564,6860,18172
-15088,6780,16580
-17212,10364,15940
-13240,7632,18672
-12612,7344,14404
-8256,4644,14220
-8692,3892,12652
-6164,4532,15312
-7604,4676,12212
-9952,11204,12900
-5132,10920,13476
-9324,13592,8168
-9040,17480,10324
-5736,15592,13276
-9112,10752,9128
-7084,6244,9504
-1608,-1632,15156
-3436,-2136,8124
-9228,-1492,6820
-292,-9652,19448
-6012,-11288,11788
-12992,-3336,12440
-7112,-2164,22684
-9860,2164,12352
-10016,852,10924
-8500,-1584,15608
-6368,-4592,16812
-9228,-5508,11228
-7084,-480,14136
-9904,4848,12592
-9148,4172,10664
-8168,2764,11776
-8864,2852,10848
-9024,3324,10120
-8656,5100,12864
-5088,3220,15224
-9656,-580,11736
-6120,-2488,15240
-5320,32,17292
-6240,1280,11968
-15128,2892,8740
-7552,-1512,15196
