-9236,-1232,3740
-2164,-2220,1920
-11612,-2036,-872
4268,-196,3556
7100,1232,300
80,-2800,1092
4760,4500,2960
9708,6968,7516
-3476,348,4908
-3964,3360,8316
-1780,11988,8840
-16908,11784,15632
-12028,14916,19484
-21512,22252,23844
-23928,6436,25044
-21544,-15592,21348
-24800,4700,29988
-18064,884,19984
-11948,-2712,17340
-15516,2080,15552
-12080,2592,12324
-6976,2160,12720
-7808,4520,13452
-8048,3992,16308
-5928,9496,16948
-5172,12480,14572
-7892,16416,12816
-7452,14116,11336
-8988,13164,9912
-9900,10964,14700
2172,1836,18500
-3252,-8756,11872
-1384,-19424,12976
-2072,-21120,15436
-8312,-15064,14172
-8368,-8420,15768
-8300,-328,14904
-10876,1704,12948
-8164,-16,12048
-8044,-408,11520
-7660,120,11940
-7704,1356,13044
-7460,2744,13928
-8256,4232,13952
-10484,3680,14540
-2912,2060,14268
-1192,296,17824
-7520,2484,15104
-6016,1484,13652
-4256,3956,10604
-3512,-1840,12096
