-1192,-1936,15760
100,-560,15656
-4328,-860,16888
-6228,96,16648
-2364,2796,18168
-2096,4080,18568
-6796,1188,15832
-3324,-532,15152
-2832,-416,16096
-4132,700,17104
-7468,4456,18148
-6140,4592,17916
-6076,412,16680
-6956,-2436,15552
-5180,-1184,18140
-6264,308,20820
-7844,-1104,20608
-5344,-3624,21924
-5288,-4396,21924
-4852,-5172,19572
-4276,-7516,15216
-4056,-6700,11784
-4956,-5052,10056
-4620,-4272,8896
-4136,-3044,7692
-3912,-3404,6924
-3280,-3296,7176
-2936,-2580,7868
-2664,-3076,9092
-3452,-1976,10040
-4224,-3028,12468
-4580,-2804,17272
-6652,-2096,21504
-5960,-384,24500
-6848,892,25280
-6196,808,26772
-5308,688,26296
-5016,1600,25128
-4900,2876,23464
-4100,2792,22016
-4268,3704,18732
-5360,4832,16912
-4916,4368,14788
-5044,4364,12240
-6268,6380,10496
-6140,5836,10628
-5104,6228,8392
-8136,6260,6912
-7740,7000,7152
-7736,6436,6232
-6364,6940,5368
-7900,7740,4208
-7840,5868,3352
-6468,4400,2724
-5360,3228,1588
-6848,3056,-24
-5836,764,-1984
-5892,-2316,768
-4472,-3676,2024
-2712,-4916,3756
-7116,-7292,2900
-1676,-11404,3932
-5920,-11820,5116
-9244,-13984,5588
-8172,-15096,10840
-10064,-12772,17612
-12140,-5460,25068
-15328,-1140,28520
-11412,-4416,27296
-12112,-5452,23796
-10040,-4884,20368
-8724,-5376,17144
-7876,-3972,14508
-9512,-3120,11964
-7676,-4576,10244
-4596,-4276,10456
-1688,-3544,11816
