-8744,-1196,6192
-15780,-628,6108
-21452,-740,2432
-12800,4336,468
-11836,4980,3384
-16932,2608,724
-13336,1648,496
-12444,1756,784
-10280,2632,1772
-9032,1864,992
-9868,2024,-456
-9480,2864,12
-1212,1144,1648
1348,-752,1360
-3188,-580,1044
3640,-1104,2320
1484,-3100,4260
-132,2628,4804
-2400,4128,12244
-3312,4468,17196
-10972,9652,17932
-11620,7724,25708
-15512,4776,24124
-22204,12016,22268
-15560,1348,23124
-16104,-2512,20232
-17844,-1516,17504
-14276,-4416,17136
-13012,3712,19500
-12444,5092,17228
-7592,748,15496
-8188,1924,15456
-7856,5380,15320
-7068,6932,15604
-5692,9100,15216
-2768,8268,15040
-7520,10892,12356
-5412,13216,13592
-4560,13712,16632
-3280,9764,15852
-5616,3236,11172
-1464,-1664,15292
-4984,-6608,16640
-6796,-9900,14772
-4080,-12508,16248
-6724,-13104,15492
-7100,-8860,13216
-5384,-4688,15376
-9080,784,12844
-11292,5588,11688
-5924,1764,14748
-6584,-1072,12532
-6880,-2588,10480
-4284,252,14504
-7736,3088,11824
-7704,4236,13288
-5104,3200,14612
-6232,3680,15612
-8552,2560,16028
-2528,20,17500
-3300,3876,16240
