-4556,-2912,2072
-9952,1064,8744
-16188,4004,-3344
-5348,-888,752
-860,816,-2388
-648,5460,688
-1888,1400,1492
-4000,460,1360
1268,2124,4480
560,3972,7256
-5124,1768,7408
-3112,5464,8752
-7340,7388,12124
-11932,4332,15228
-10072,6720,20416
-15400,9876,25216
-20608,7304,27160
-17768,7268,28092
-16924,3676,26676
-19848,836,20692
-13600,-1084,17956
-12440,1020,15668
-11848,2500,13852
-8184,1244,14024
-8660,2420,12388
-9524,5356,13428
-7752,5420,14420
-7656,7528,14344
-7532,8844,13052
-7348,9852,12144
-7896,14564,14188
-9280,11440,11692
-7332,10188,12176
-6844,9328,12252
-8888,4612,11808
-5012,2300,10772
-6200,-1520,7932
-10868,-2220,11036
-3288,-3264,17212
-8048,-2976,18776
-6984,-5004,16252
-6292,-6544,17508
-8532,-6220,14984
-10544,-2788,12284
-2812,40,15052
-6452,1528,13572
-8016,2016,10900
-7504,3688,12204
-5416,4320,13740
-8076,4352,13032
-7820,3320,14016
-6608,2444,13440
-8976,1544,11084
-7328,1328,12196
-5440,2124,14140
-6924,5048,13684
