248,-2316,18156
-4436,1992,21556
-5680,1640,19968
-2516,-428,17288
-3836,-28,15428
-8996,1208,12764
-1340,-2300,13852
-4544,-536,15804
-6232,5564,18036
-4196,6500,18540
-2872,2264,17404
-5600,1496,15852
-4848,3120,16096
-5360,1752,16424
-8520,2920,17040
-11448,3808,17912
-6112,572,18860
-5308,-2180,20528
-7520,-1960,20280
-5440,-808,21180
-4428,-2340,18000
-5844,-1888,15212
-2432,-2924,13296
-3980,-4404,11760
-3424,-6408,8916
-3244,-6936,8364
-4320,-4576,9132
-5664,-3424,8956
-5216,-2940,10804
-4136,-3176,14120
-4172,152,19192
-6852,1288,19804
-6532,-4428,25944
660,796,30992
-1896,14540,31312
-552,12340,27760
1396,4144,24452
2476,5096,22276
-1660,14016,22768
-384,11232,19256
-532,9620,16620
-2292,11248,12868
-3136,11984,10984
-4212,9564,7296
-6872,7808,3512
-4992,9752,3232
-4796,7072,1128
-5332,4660,312
-3292,5116,1416
-5248,3700,2424
-5112,496,72
-3952,-1260,-1576
-4464,-2640,-2132
-5004,-4904,-1088
-2544,-5400,-116
-2808,-4680,4824
-7376,-9396,5212
-6800,-9364,7616
-9680,-7196,10604
-14224,-7100,13664
-13112,-6932,18984
-15004,-4452,27820
-11604,-5464,29932
-9932,-7380,28136
-9480,-6648,24184
-8528,-7268,19272
-7376,-4716,16544
-9720,-3004,13948
-6708,-4500,10128
-4904,-3372,10980
-3712,-1712,12292
