-17716,-1076,3960
-13492,-4124,788
-14596,-3496,52
-17664,11908,5932
-25584,4640,-3592
-2804,3620,4408
-14220,1416,388
-13944,-1304,-4396
-8772,1688,-2904
-7300,3704,-2912
-9528,4724,-3704
-2692,1600,-1084
1220,-2680,1128
1780,-2668,-880
-156,752,-2104
3520,-212,1172
5612,1344,6208
2336,2440,8260
-4380,4528,18928
-4228,8652,24492
-18888,3156,26084
-15020,2208,31228
-25516,12680,32767
-22024,-2140,27684
-18884,3172,24772
-21012,12192,15940
-15864,400,11200
-7856,-2364,14620
-11192,4552,14916
-11496,6480,14584
-6764,1620,13220
-7772,2440,12468
-6540,3756,12004
-5232,2436,13492
-5480,4104,14584
-7008,8160,15300
-5516,9596,15312
-2532,10392,15888
-9076,15240,11164
-8156,15028,9672
-6452,8508,12340
-5240,156,14000
-10908,-6180,10020
-8140,-12848,13564
-6076,-15684,15952
-9208,-14056,11636
-7788,-11408,13240
-7380,-7804,13972
-9052,-152,12984
-11240,3016,12176
-8368,2380,12688
-8588,1604,13412
-8568,-360,11140
-8360,-1508,9860
-8672,-280,11100
-8096,136,11916
-8408,1556,12036
-8168,976,12536
-8764,1732,12652
-9756,1972,12040
-7696,876,12392
-7016,992,14172
-7956,1144,13484
-8832,2836,11088
-11764,5224,7488
