-4504,-7400,13728
-2420,-8544,15400
-10564,-10252,13748
-9840,-10208,11464
-5556,-11452,9416
-10548,-10272,7552
-9344,-8596,7408
-6716,-9848,9712
-14472,-6396,7704
-16960,-5612,8324
-7888,-6820,9424
-7168,-11192,9156
-9400,-2008,16880
-11848,5032,19156
-9160,3008,21252
-8700,1980,17248
-9804,6676,22300
-5160,7976,24892
-5140,5332,24240
-4664,6580,24012
-1016,7052,25448
-1124,7648,21880
-1844,8164,18576
-1316,8024,15912
-1264,11144,14232
-2028,12636,12760
-1048,13132,10148
-1044,11956,6860
-1556,8416,3408
-2872,7936,1204
-6496,9380,900
-5012,9804,2328
-5016,7388,2792
-5688,4996,2240
-6644,5128,136
-7956,3388,-1204
-4684,-368,-1608
-5404,-6328,-3652
-2172,-8576,-4900
-2364,-9840,-1928
-1224,-8156,316
2688,-4980,4904
-6968,-2616,9648
-1564,-11220,6364
-1824,-21296,4212
-3040,-18972,8412
-4776,-16612,15464
-5736,-14824,18988
-6744,-19096,18220
-7340,-19612,18484
-9012,-9924,26088
-12612,-12620,24016
-12436,-9596,22604
-14000,-2492,24844
-15060,1120,21156
-10504,-4880,16276
-8876,-4532,14320
-9312,4428,17652
-6296,-5140,10564
-9576,8852,15216
-4592,8356,14832
-4940,13880,14596
-4688,8932,12792
-13704,2980,12072
-9280,1088,7340
-9756,-2936,8820
-4236,-4844,12448
