-9968,-2980,13056
-13108,-3544,14792
-17576,-10344,12808
-13848,-11196,12436
-7300,468,17392
-14616,-1492,18964
-9872,5036,24588
-6528,8836,26720
-7488,6016,24220
-6596,4964,23360
-3104,6016,24044
-2700,7740,21880
-396,7608,19156
384,7700,16264
1372,8460,12636
952,8772,10404
452,10616,8060
-1256,10844,5352
-1324,9036,3852
-932,10472,3116
-3880,10332,356
-3348,7132,-1272
-3264,4280,-2904
-6372,3132,-2912
-4724,3120,-2652
-4084,2492,-2100
-4796,-728,-2660
-5184,-7096,-4092
-3304,-9800,-1648
-6864,-10668,3396
-7240,-12792,4048
-7472,-17264,5372
-8888,-21600,7356
-10860,-24880,9360
-9756,-24852,11484
-11908,-19012,16976
-13680,-12212,21144
-13636,-8448,22092
-12576,-7004,21624
-9932,-3796,20984
-9172,212,19636
-7340,3444,18988
-5600,5740,17344
-5788,10276,16268
-2872,10712,13704
-2856,10532,11680
-2132,12300,10984
-2276,11720,10128
-1340,10000,11244
-1308,8080,12848
-852,4576,14820
-3452,3684,13492
-8256,5920,12940
-7272,4188,16960
-8916,-7544,8468
-10104,2480,18324
-10468,2596,19476
-8512,-6204,17188
-13008,-11696,11284
-11212,-4560,14332
-10384,-2572,14972
-10248,-1188,14468
-8716,196,14352
-7572,452,14212
-6800,1208,14880
-7080,1848,14472
-6112,2372,15564
-7292,480,14200
-9280,792,14120
-9332,1348,12760
-11132,3884,10884
