-19536,-3148,1816
-11908,-9572,-4968
-10452,4100,-5048
-20424,3456,-4588
-12260,4472,-1892
-7188,3168,1496
-12876,1148,-4112
-11304,-1012,-5600
-7232,-1364,-1864
-9388,3600,-332
-4028,2900,840
2488,2036,-1308
-940,-2084,-7880
-4680,636,-1420
10100,2708,6624
2064,-108,5168
-3604,-668,10644
3272,1208,20088
-17712,6060,20424
-16820,9548,25752
-16100,10508,26056
-25964,13864,22428
-21616,5416,20656
-19260,4172,16356
-21096,8096,13216
-15020,-1992,11816
-12376,1828,16588
-13844,2860,16408
-10372,584,15220
-9524,532,14396
-10892,2972,13800
-9052,3664,15040
-7432,4908,16120
-6460,7608,15216
-9196,10504,11872
-8348,12944,11352
-8560,12276,12124
-7432,9200,11980
-6776,3936,14488
-7956,-2748,11460
-8316,-6836,9756
-6208,-11492,13868
-8812,-12256,13036
-11404,-8900,14020
-9288,-9880,14560
-10256,-6696,11236
-9584,-3476,10848
-9680,-972,10208
-8548,-68,11144
-8976,-52,11516
-8372,-524,11968
-9216,-276,12004
-10352,-280,12308
-8312,-784,11868
-6008,1368,13776
-6756,2340,15224
-8976,1192,13108
-9204,616,12836
-9684,-544,11436
