-15184,512,5740
-12244,-816,-1404
-3908,-3996,2872
-17624,7668,-484
-8012,1816,1664
-3488,-128,1368
-4820,2832,836
-3672,1232,2768
-1964,1672,4828
432,6272,3632
-5248,3884,6728
-24,-408,8836
3208,4728,12140
-7048,2812,13132
-792,992,19656
-6472,11800,18672
-15272,12052,23232
-12960,7592,19984
-15612,11284,20468
-16600,2236,19876
-14312,-980,14268
-16656,6672,18056
-12724,-1304,20424
-12412,1720,16544
-10688,5248,18992
-9584,384,14876
-7620,4672,15736
-6616,4832,14728
-5360,3064,12740
-5724,4372,13528
-5776,13040,17196
-5260,11496,14740
-4348,11480,14020
-6668,9644,12764
-5924,6596,13388
-4812,4564,16132
-6576,844,13320
-4368,-2660,10876
-3492,-6440,13024
-6116,-5300,12312
-3772,-5280,17940
-4016,-6228,27244
-4824,-8924,12308
-7360,-4044,13872
-4560,-2660,15428
-6208,-1452,13460
-7220,328,12600
-7036,2116,12580
-6292,3968,14680
-4904,2116,15736
-4128,-92,16328
-10176,116,14956
-4372,-1744,13212
-3856,2860,12576
-11220,5320,13480
-11144,4820,12500
