-15736,-1980,4332
-13860,-5460,-8844
-20416,7596,1864
-12584,2660,880
-16528,3640,-1028
-13300,3276,100
-10328,468,-96
-11360,-872,-2724
-11352,1952,-2856
-5720,1808,-2528
-1108,3232,-5764
-884,1192,-6208
-4332,-40,2404
3852,2880,2544
4140,4556,6040
-716,-672,3504
1092,-2560,5924
-1236,5736,13964
-15408,9088,22404
-13220,4204,26736
-16116,1528,30488
-22600,1548,24292
-19988,1020,27136
-18836,-1096,20948
-18808,2328,16884
-14864,1148,14584
-10848,112,14576
-10272,2500,14584
-12464,5708,14648
-10984,5864,16020
-8852,2172,15272
-8028,348,15492
-6984,376,14764
-6452,2088,14368
-4320,5196,14968
-6320,9116,14232
-6420,13308,13064
-8016,15560,13212
-5736,12532,15788
-5976,6020,15608
-9188,3700,6608
-8428,544,12424
-2768,-8904,15764
-7244,-13312,13628
-6020,-12900,15264
-5680,-13860,13888
-6708,-8012,13608
-8416,-4020,12624
-6500,-4252,12496
-7552,-220,14784
-7884,56,13400
-7676,-504,11636
-8240,-252,11140
-7228,344,12816
-5980,356,15248
-7872,-1020,15284
-6628,-1624,14384
-7360,-2308,13768
-3704,-3908,14356
-8828,-528,14480
-8260,-676,14832
-5292,-1504,12244
-11016,3040,6156
