-13852,-3844,12544
-16612,-5844,12860
-20180,-3732,10584
-13656,380,8656
-8452,7308,16788
-14036,8936,15708
-9052,7988,19720
-4376,4728,24804
-8524,6188,26536
-5616,7812,28720
-3260,4824,27340
-2856,2748,23712
-432,5048,21108
872,6712,17092
1948,8240,12996
1944,9688,8540
-332,10416,5404
-16,10932,3368
-876,10792,1168
-2560,10056,-532
-1532,8232,-908
-3200,6292,-1920
-3080,3684,-2244
-3832,1476,-936
-4312,-56,-1012
-5932,-4032,-3080
-7836,-6920,-3796
-6520,-6916,-948
-6956,-7248,4164
-5376,-8328,4844
-11484,-9128,5132
-7532,-11560,10084
-10236,-15768,12636
-11800,-21492,12148
-10648,-18180,19800
-12260,-16648,22168
-11980,-16412,22640
-9468,-11692,23680
-8740,-6972,21244
-7364,-980,21644
-7880,6532,19332
-7456,9660,16016
-4800,11360,15944
-2624,10724,15352
-2136,10288,13332
-1632,10296,12148
-1128,9172,11448
-1640,7228,10096
-1272,7160,9324
-1808,7496,9200
-1352,5960,10912
292,4112,11764
-2256,4880,12512
-2320,2728,16276
-5152,628,16476
-7344,-536,17604
-8252,-4648,17412
-7344,-11280,15516
-9860,-11652,13296
-10436,-7524,15480
-10400,-4396,16944
-10636,-4572,16492
-8172,-4540,16824
-7456,-2236,16572
-6488,48,15968
-5552,-24,15376
-5516,480,15384
-5572,1476,19160
-4928,-716,17668
-3812,-1708,17820
-5464,-1748,16796
-6068,-1728,14076
-7988,-1704,11316
-7360,-2508,12276
