-7560,-6308,12532
-6120,-6756,12772
-4332,-6060,15400
-3188,-9104,14820
-11076,-8512,14464
-11584,-6180,15508
-10160,-9432,13772
-8016,-11952,8428
-5412,-11044,4368
-4880,-8340,7924
-8880,-2148,10456
-12148,-1564,11800
-5428,-228,16528
-7308,-3896,14620
-7028,-3712,17284
-5268,-2628,20104
-7688,4696,22324
-11012,6792,23132
-6812,2432,21808
-4532,-1524,18384
-4920,3924,20148
-6252,7624,21908
-2876,7248,21244
-1700,6544,19348
-2012,5732,18992
-1212,6484,18948
-1828,5744,17760
-468,6664,15496
-1464,5488,13952
-284,4868,10752
-3744,6852,8536
-5932,6532,7436
-6056,7932,6148
-7784,10056,5868
-7812,9836,3736
-7756,6604,1364
-7552,3108,-584
-7300,2344,-2524
-6956,2016,-2288
-8608,784,-3256
-7516,-2004,-3004
-6200,-4956,-2224
-5532,-6040,-2912
-4676,-6056,-396
-6516,-5772,2156
-5292,-7624,2964
-3896,-7480,4708
-9100,-4512,5540
-5632,-6460,7428
-4208,-9440,10692
-3656,-12244,11352
-5376,-13332,12856
-4788,-9492,21028
-11888,-5864,20556
-10928,-10500,18556
-7256,-13088,16148
-11496,-7868,18240
-12920,-7380,18276
-8908,-8560,17608
-11156,-3780,19352
-13976,368,19816
-11028,-2716,19228
-9184,-3680,16072
-10024,2376,18832
-10572,4844,18624
-4480,-3220,12912
-8808,5116,16588
-10020,6804,15148
-5924,892,12836
-4428,-644,12424
-7032,3324,14708
-8572,3172,15120
-9352,-636,13576
-8180,-1736,13756
-9852,-2224,12192
-11168,-2688,11308
-9604,-1880,10848
-6264,-1336,11956
-6924,-1640,11680
-10484,-2556,11632
-7464,-1220,12544
