-2912,-9584,12060
-6116,-11892,11556
-9680,-10848,10960
-7892,-10980,11268
-7720,-10928,9184
-6920,-10908,8420
-5108,-10828,7556
-8448,-8748,8468
-5100,-5928,12020
-11188,-5116,12988
-7268,-4756,16340
-8872,-5336,17536
-12564,-5252,16548
-6544,-4316,17532
-11628,-3604,15724
-11008,-2212,15588
-4528,-3400,19208
-8272,-260,16820
-9968,4496,18652
-6368,4260,21772
-5980,3820,18680
-7224,8676,20132
-5952,10524,20664
-3880,9256,17776
-3124,11500,16424
-2852,10536,15664
-972,8448,15084
356,9156,14212
-1068,8704,12464
-692,8280,10896
-1376,11800,10944
-5884,15752,6964
-7004,16160,4464
-5140,16084,2388
-4884,15468,-360
-6668,11912,-1948
-4608,9728,-3604
-4348,7048,-4816
-5708,4440,-5168
-5420,3388,-4012
-6952,2364,-3920
-5492,1040,-1936
-5776,148,-1328
-5232,-1084,-760
-6340,-2084,840
-600,-3104,1448
-6628,-4068,4128
-2232,-2348,4948
-3792,-4932,4708
-4396,-5928,5528
-3912,-6160,6660
-6332,-6848,9512
-5348,-9392,9948
-6328,-10488,11560
-6112,-10060,16712
-4400,-13752,16340
-7260,-16816,17288
-6596,-12580,23040
-7232,-11668,22372
-9208,-15024,20468
-10580,-9728,22640
-11060,-8472,21620
-9544,-12576,18128
-9536,-8116,16888
-10984,-3840,17080
-8340,-5692,15772
-8880,-6664,13764
-9340,-6896,15592
-12852,-4728,14260
-7196,3112,17300
-10596,5292,16776
-9556,2312,16512
-4456,-1588,17428
-5476,-4060,15404
-7608,-2952,13120
-8064,-508,13484
-9360,3188,13736
-10064,-4192,8528
-8876,-7248,6804
-7024,-10528,5440
-10028,-7804,7084
-8404,-6204,8696
-7560,-8584,8464
-10896,-8896,7328
-14460,-6580,5216
-13308,-8700,8476
