-8124,-7332,11180
-10560,-4748,12440
-10956,-3728,9972
-12872,-1436,11624
-16512,384,13896
-13192,616,16016
-13476,-5224,16220
-8644,-5444,14588
-10428,2368,17940
-10896,8188,21032
-8788,6388,21448
-8516,3948,20504
-9044,5360,19516
-7516,6156,19780
-4880,6920,19692
-4472,9456,18428
-2296,8864,17192
-500,8472,13556
-612,11632,10576
-212,13748,7076
728,11732,4540
200,8484,2828
-1036,9808,2776
-1852,10936,1896
-3888,8648,80
-3368,5956,-212
-4084,4692,520
-5524,3888,392
-5628,1368,84
-3640,-1052,2228
-5652,-3708,1140
-6208,-8556,-856
-6316,-11708,-2544
-8144,-9180,1248
-6968,-6836,9404
-6944,-14672,8644
-10512,-21844,7224
-6596,-17832,13724
-10968,-12776,16936
-11240,-11740,18928
-11124,-8944,20516
-9756,-11288,20944
-9120,-5148,24828
-9308,2008,28560
-9552,4248,23952
-8612,5692,21052
-5592,8652,19344
-3992,9916,19288
-2584,12708,18372
-1436,12504,13916
-2108,11956,10124
-1244,9584,8696
-1004,6336,7884
-1304,4952,8348
-1824,5072,10336
-1644,4192,13368
-1276,1244,15916
-7680,3084,13480
-8796,6920,15520
-9760,4800,17408
-5900,-192,19468
-9776,-3016,14968
-10068,-2576,14324
-10308,208,14436
-13084,1460,12348
-10692,1096,14112
-10128,-2472,11956
-10560,-956,12676
-8740,-392,14260
-7380,-952,13852
-8500,2252,14392
-7180,1216,13776
-5596,928,13176
-5948,2344,15388
-7492,4216,16096
-4792,1976,16512
-6328,1416,15544
-8316,2368,14720
-10504,4164,13200
-9368,1228,16800
