-4572,-1868,15080
-8996,2224,14656
-8216,6384,21868
-7580,8736,19584
-6220,5116,16532
-8628,4384,12176
-7860,-1032,12324
-3880,3244,16692
-10788,4116,12980
-13128,3904,12388
-7472,4044,14316
-13620,1232,12612
-11668,3092,12832
-12712,6188,17204
-11276,-692,17284
-10796,-5628,14272
-8764,-3136,13688
-9372,-444,14028
-6300,-612,13912
-5992,-2956,11588
-6056,-3320,9912
-4188,-3212,10704
-2964,-3876,9808
-2956,-6900,9184
-3528,-6744,10528
-2824,-4368,14840
-5556,-456,17620
-6292,2752,19740
-7780,6424,22932
-9468,10092,24936
-7976,10720,26748
-7416,10800,27924
-5684,10276,27172
-4256,7656,25512
-4476,3848,21204
-4044,3008,18188
-2984,7252,18364
-3512,8808,16252
-2136,6252,11912
-2876,6212,8288
-3580,9652,7128
-5516,10524,4900
-4724,8384,3548
-6056,8140,276
-5876,7748,180
-6472,5940,348
-5656,4892,-708
-6852,3220,-1156
-4792,320,-432
-3752,-4284,248
-4668,-7128,116
-5896,-6968,780
-6132,-5968,3640
-6936,-8664,6952
-14016,-10000,8904
-11076,-5096,14752
-16324,-2836,19072
-11820,-7180,19864
-14980,-7112,21504
-12864,-4048,22000
-11056,-2924,19772
-10960,-5552,15588
-8900,-6428,13692
-7400,-3536,14788
-9344,-780,12568
-11548,-888,10804
-7184,-2452,10080
-5180,-4228,13400
