-3680,1216,15600
-2168,2920,15312
-3968,3660,16084
-788,3024,15000
-824,876,17500
-6940,88,13308
-3372,1180,15124
-716,4416,16504
-4412,6728,15864
-5728,7992,14680
-696,2932,16848
-5468,2516,13004
-5468,7184,15180
-6768,9116,15556
-7380,7316,14204
-7016,5516,13332
-8820,4960,15184
-8256,7140,18856
-7224,5324,21040
-4888,2084,20112
-5716,712,18736
-3740,-412,20256
-3484,-1856,19052
-2144,-3404,17504
-2764,-4816,16148
-3196,-6100,12656
-3056,-6568,11064
-3608,-4660,9588
-3656,-1808,10196
-4700,-616,10540
-3772,-1236,12776
-3752,2800,16856
-4388,5856,20400
-3732,3328,22532
-1840,7656,25976
-3288,12412,26564
-2600,14100,24996
-3232,13928,21816
-2512,12876,19808
-1496,13248,17400
-2900,13076,14648
-1860,11468,13000
-2976,9764,10792
-4184,9380,9516
-4588,10340,8780
-6208,9852,6780
-6348,9420,4460
-5520,8776,3184
-5376,7716,1072
-5044,5532,-584
-4100,4272,-3280
-4428,3756,-5368
-3204,2596,-5052
-2152,1660,-4608
-5700,-2100,-236
-4932,-3892,996
-6348,-11628,6176
-12100,-12352,5672
-11520,-9396,10668
-14008,-8596,13420
-17864,-3120,18280
-16372,-692,20792
-17916,-2248,21256
-13668,-2440,19436
-11788,-3036,15316
-7268,-6788,19216
-4708,-5028,14752
