1068,-2780,11884
11104,-5140,16336
-580,-10656,15784
256,-5392,15608
568,-1016,17284
904,-80,19724
-944,-3176,19892
-984,-1032,18796
168,2716,18760
-3112,1736,16876
-1136,-872,15692
-492,-820,16328
-2364,868,16276
-6400,4928,16632
-3920,3152,16992
-3220,2980,18428
-7056,2228,17496
-6836,2980,17316
-7796,3856,18552
-8900,4460,18256
-7800,2888,18100
-7172,1556,17964
-6216,740,18756
-6216,-3908,15888
-6444,-4928,12408
-4840,-4668,12680
-5032,-5136,11108
-3056,-7016,9444
-1436,-5596,10652
-3460,-3632,11608
-3156,-4476,11248
-2244,-3476,14760
-6208,-1120,16164
-5556,-1708,19048
-3908,212,22508
-3012,-668,23908
-2324,216,26248
-2580,4696,29016
-3700,6640,28316
-2804,4252,25100
-2852,6524,22844
-3480,8496,20984
-2520,8820,18164
-2496,7608,17656
-1932,8312,15268
-2156,10192,12708
-2720,9888,9588
-3736,8484,9496
-3100,8244,8560
-2856,11180,7328
-3140,9892,4940
-3940,6856,1488
-3924,4404,-684
-3824,1636,-2800
-5072,24,-4184
-3740,-2484,-3144
-4148,-4556,-3152
-4108,-5356,-1872
-6324,-6248,64
-4796,-5552,2304
-4396,-5332,5284
-7532,-5232,10656
-5544,-8444,13880
-10360,-11264,16348
-14648,-5728,22308
-18840,-1012,23536
-19980,-2160,24572
-17132,-3356,23164
-14720,-3040,21308
-17296,-2292,15532
-12156,-3420,12460
-8276,-5204,9120
-4048,-3904,14612
