-13156,656,12532
-12864,1460,17960
-12164,1476,18148
-13232,1420,20328
-5268,-4516,19648
-7780,-1480,21968
-6804,-460,21576
-3564,-1452,24128
-2240,1756,23880
-4788,4332,23632
-1748,3916,21752
-164,4924,19116
-1436,6316,16240
-792,6616,13456
-1096,7204,11180
-2604,8756,9400
-3792,9584,6988
-3256,10192,6768
-3668,9984,3748
-3844,8424,976
-3784,7064,-1208
-3796,5864,-2888
-4468,4740,-4620
-3608,4096,-2456
-4452,2676,1108
-5344,-1768,608
-4024,-9024,552
-4708,-13900,-896
-4412,-16652,2116
-7744,-17308,5672
-7864,-15964,8676
-10024,-11108,11936
-11464,-9884,15496
-12492,-10028,15400
-12544,-5432,20808
-12480,-4584,22328
-11672,-5916,24880
-9968,-2584,26940
-10816,36,27312
-7376,-1244,24124
-5240,444,21216
-4236,5312,18572
-3400,6884,15804
-888,7884,13440
-1108,10472,12404
284,11324,10480
632,9936,8408
836,8356,7324
1332,7576,7812
404,8696,7836
-1308,10148,10548
-3740,11844,13448
-5400,10916,16048
-5592,4460,18272
-4664,784,17092
-6976,-968,17556
-6920,-4120,16736
-9992,-5232,15112
-8736,-3048,17132
-8392,-2980,18580
-9012,-6400,14740
-7832,-2436,17064
-8712,688,22148
-6132,-2256,14672
-4952,-2520,14476
-5732,1660,15872
-5600,2728,18388
-5488,-528,16660
-8640,-3380,13824
-9396,-3740,12196
-8084,868,11816
-8976,2456,12820
