-10876,-2284,9912
-15640,-1680,11752
-15356,-1716,10748
-8440,-3256,12104
-15872,-872,12500
-11584,5660,15652
-11088,5340,17096
-8600,5828,22036
-5980,4504,23580
-6124,2328,23836
-3988,2364,25916
-3068,1408,25988
-3672,3024,25288
-1420,4812,23500
-1576,4940,19128
-744,4544,15616
-664,7064,13524
284,9304,9500
-2652,10800,8484
-1632,10044,5580
-2260,11284,4016
-2396,12168,2844
-2296,10480,868
-2352,8372,-2128
-2904,5120,-4204
-3492,1636,-5112
-2512,-1380,-4112
-5152,-3644,-872
-6832,-3868,-1016
-9040,-5688,-832
-8832,-8596,884
-10592,-9724,1948
-9028,-15256,3308
-7800,-18592,5944
-9128,-20284,7564
-12372,-19700,7576
-11800,-16480,12680
-13172,-11888,15144
-13284,-13004,15908
-13164,-10744,18932
-12752,-4036,24312
-10528,3212,26684
-11452,852,22272
-8892,1944,19392
-6860,5628,18636
-4324,8120,17516
-1832,7004,14408
-2264,6820,10940
-1712,7472,9252
-1040,8544,9472
-3668,10420,9352
-140,6964,10976
-1528,3984,12096
-3248,1800,11728
-4612,4452,15020
-3316,-344,14900
-8968,-3240,11716
-6404,-3880,17576
-5408,-10848,18604
-8388,-14296,15356
-11072,-11728,14796
-8904,-12000,15840
-9616,-11300,13772
-10448,-6664,13672
-7276,-5176,15872
-6656,-4848,14516
-5928,-608,22980
-5892,-5696,14924
-7220,-5352,12836
-5752,-3256,14428
-6560,-1964,15600
-6036,-2680,16020
-6688,-3944,14748
-8576,-3408,12764
-9560,-1764,12924
-7364,-1140,11164
-9504,696,11388
