-9552,-6408,11968
-10956,-6448,12004
-14840,-904,11980
-21088,264,9788
-16028,-1524,11376
-10008,-2312,9624
-14276,-872,12676
-12732,1444,15524
-7140,5276,22752
-7740,2976,24104
-7236,6184,28644
-2908,1420,30476
-3308,-2204,27188
-640,-3304,24200
-76,-1156,19936
-1528,3336,16032
-128,4608,11820
396,6932,10592
-624,10804,8436
-1504,12024,5456
-2068,10584,3520
-2800,10272,2740
-3856,9500,-544
-5368,7960,-2076
-4324,5344,-2832
-4780,3164,-1968
-5772,2408,-1624
-4596,304,-28
-4152,-3544,-172
-5068,-6568,-996
-9128,-4760,1756
-7516,-5672,5180
-8472,-9272,4072
-10336,-16080,2916
-6444,-20716,5896
-12448,-18916,6808
-12788,-23012,9184
-11860,-19620,10076
-14400,-14940,15132
-10272,-17640,15996
-10472,-7908,17896
-14180,2816,20428
-10384,-2020,19664
-12200,1296,16048
-10580,4368,18260
-8204,3256,17216
-7548,3084,15656
-7124,5176,16096
-5872,5212,14384
-5008,6024,13616
-6020,8252,12236
-4492,10600,11548
-3568,10424,11972
-2704,9640,11692
-1836,7260,12424
-1984,4960,13500
-4388,3924,14824
-8100,2352,16156
-8396,-2712,17788
-10972,-10208,15024
-11344,-13616,12184
-12904,-9084,11548
-14524,-6460,11172
-15156,-4572,12928
-12428,-1532,14920
-13960,-988,24420
-14436,-1468,8640
-8936,-1244,9072
-9044,96,10892
-6308,-1124,14208
-8876,-720,13152
-10312,-1624,12240
-9172,-3148,12412
-9744,-3040,11368
-10964,156,9072
-12928,2516,9396
-3464,-2084,13752
