-3216,36,4556
-7996,824,-260
-6188,-2772,956
3728,-3788,-2780
5024,5236,2116
-3720,2176,6108
7600,-2024,8100
4104,2580,4888
-7836,3196,10984
-1028,1780,16816
-9904,8992,22912
-11888,4016,28652
-11788,2720,28424
-27304,10232,21100
-16024,-6640,18524
-13448,2424,18940
-19636,9080,19440
-14080,1136,19968
-13836,5956,19912
-14884,5040,13924
-12664,4964,13524
-5176,2260,17016
-8296,1096,13640
-6728,8312,14880
-6404,13160,15140
-7064,17260,11636
-9516,21596,6720
-7804,18996,13056
-3560,5888,17512
-2440,-12660,18304
-992,-30840,7080
-5700,-26648,4640
-7712,-11184,13992
-8176,-2844,15220
-10988,1996,13756
-9500,1856,13636
-7228,-1864,14220
-7880,-2528,13404
-7092,-2984,13868
-6956,-4272,10792
-6712,-3284,11572
-6880,-828,13160
-8068,2036,14868
-7656,1524,16368
-6588,-1428,16384
-5224,-2948,13680
-11736,4164,10340
-22060,4276,14300
