-7812,-204,15744
-9328,2364,14880
-12128,2780,14852
-8104,-1128,16076
-5332,-1128,12508
-6440,-1436,14688
-10580,10356,18376
-8544,-3144,15064
-9548,596,14528
-7596,3792,16668
-4892,3532,18564
-5556,3124,16516
-4360,6680,17856
-2140,6996,19568
-3272,6796,19764
-3716,8124,20232
-1488,10096,20084
-4948,10692,19504
-3412,8608,21252
-172,11396,19308
-1192,12516,17268
-528,9176,13956
556,9000,11252
-236,10332,8388
-1544,10416,6028
-556,10656,5596
-1100,9780,3992
-1832,8556,2024
-5512,6604,696
-3856,4728,1288
-4120,3164,1764
-7936,4900,2392
-7844,4800,2940
-7800,2824,4204
-7348,-3260,3752
-5440,-5960,3604
-5196,-4952,3104
-6772,-3028,4528
-9484,-3884,4356
-5884,-5064,4768
-10668,-4000,5880
-8328,-3524,4936
-11028,-4560,7608
-11536,-4116,4240
-11516,-3520,8460
-13024,-6492,10824
-9952,-8700,13384
-10420,-8676,19624
-13352,-8680,19816
-13372,-8468,20472
-11224,-5392,19920
-11320,-7232,17472
-9864,-10592,19284
-9620,-2012,20080
-10696,-224,17848
-7356,-5388,10852
-5752,2032,17364
-7520,7840,18552
-5248,5476,18820
-2664,2496,18368
-880,-1124,15132
-4076,-4560,8912
-8952,-532,9456
-5048,2620,10332
-10228,5756,10924
-8144,3564,14752
