-11060,-3396,10660
-10828,-4148,6920
-11984,-6736,2140
-9452,-9292,0
-13892,-6292,11024
-7656,2568,18364
-10636,2596,24920
-9184,1816,25640
-8584,-52,26584
-8472,-1084,23816
-9616,2428,25644
-9608,4740,24592
-5912,3176,24008
-3896,3668,21864
-2460,5128,19164
304,4984,18156
1832,5956,15556
956,8488,11656
-156,8496,7392
340,8620,5220
-1768,8276,2520
-2964,8208,636
-4384,9348,-240
-3948,8836,20
-5040,8140,296
-4208,6516,764
-4320,2232,-912
-4868,-5040,-5268
-4884,-6600,-7740
-6052,-4216,-3276
-7520,-2896,3120
-5124,-10728,-312
-5728,-19124,-5000
-3480,-21268,36
-6124,-22240,3720
-5716,-21928,9660
-9508,-20112,11464
-10084,-17092,17616
-13132,-18488,18468
-14320,-15096,18328
-13500,-11408,19516
-12240,-11960,19632
-11736,-7544,20796
-10964,-836,20188
-11792,-104,16200
-11636,3808,16020
-9076,6124,16652
-7676,3696,12492
-7124,4528,9880
-5432,5600,9368
-4812,5532,9204
-4224,6328,9072
-3312,5684,7772
-2628,4928,8672
-3004,5104,10272
-2632,3108,12780
-4160,1124,11932
-10324,3604,12380
-9564,128,15844
-11160,-4156,21916
-8104,-756,19284
-9888,-5632,15884
-10420,-13900,10896
-9900,-10144,13200
-9804,-6776,13828
-11484,-5684,14240
-10872,-4836,15944
-9796,-4616,15296
-8812,-4520,17344
-7688,-5092,13676
-6312,-3184,13460
-5824,-2332,14552
-8404,-2300,12548
-8156,-2928,13156
-8572,-2004,11532
-10628,116,11232
-10116,-2452,12800
