-15304,-3152,4736
-16140,-4012,5448
-14800,-5716,2736
-4224,-3908,13136
-10892,-7752,16452
-19504,-9088,13916
-4752,-9120,18288
-5068,-11088,22024
-10696,-6180,21356
-4712,-648,24816
-5660,3548,25492
-8100,6216,25464
-4872,6236,24636
-3640,8680,23880
-4104,7444,20556
-120,6740,19448
368,7388,16944
2696,6884,14144
868,5476,11572
-700,8204,9720
-1540,11588,8108
-1008,10148,8500
-2796,13196,6408
-5344,14900,4212
-4592,11224,2336
-5604,10900,676
-7352,10424,-608
-4820,7636,452
-6300,4660,-2144
-5488,3488,-3152
-6340,1992,-4628
-7260,-192,-3644
-7156,-400,-2120
-3680,-2456,-1372
-6888,-3212,-3540
-6152,-3112,-1360
-2896,-2540,1848
-5656,-4664,3580
-5928,-8588,2676
-1216,-11608,2240
-3344,-13040,3836
-4588,-12448,3228
1116,-11440,11200
-5764,-12392,14368
-2136,-16620,13196
-3836,-14232,20116
-6564,-12360,18924
-7892,-11324,20748
-9808,-9456,21612
-9232,-7456,21004
-12024,-2688,25032
-14456,-1028,24272
-12568,-3644,18224
-6824,-2004,24636
-10836,1056,26588
-10248,-11784,14668
-9156,-4016,18676
-13468,4856,17272
-11428,6452,13796
-9432,4184,13356
-6516,3560,16068
-4692,3120,15688
-8472,2840,13032
-5684,2516,11708
-6528,2592,12464
-6944,-1428,12532
-5004,-4188,13392
-5792,-7552,12412
-10988,-6840,10236
-7236,-5340,13224
