-14936,-2332,9612
-28216,724,4252
2304,1628,11356
-16032,4848,9544
-15708,3276,7200
-11960,952,6668
-10668,2436,8592
-13080,3140,8208
-14128,2248,5952
-11792,3684,6464
-11692,5560,7376
-11680,3248,4644
-10224,2780,1024
-9844,5044,1204
-3976,3616,1576
-844,4752,-2820
-4356,6376,-3672
3408,3428,756
6768,-7920,592
2224,-17788,2040
10596,-3008,5472
4144,4968,15224
-1620,248,17720
-9452,15512,19372
-20432,23864,24428
-16128,18532,30956
-24384,15684,30352
-18172,2836,19104
-19008,-4772,25064
-13920,5488,16492
-13732,6868,20404
-9980,-3508,10672
-9196,888,11592
-11720,7748,12972
-7132,6452,14296
-7264,6260,12612
-8140,6884,11604
-6196,9592,13644
-6636,11424,14468
-8204,13068,12748
-9460,15808,11436
-6624,15564,11596
-7196,13212,8764
-14052,10456,3068
-8328,3024,6256
-1784,-8600,15788
-3708,-12324,19344
-3532,-10388,20976
-6312,-10612,21436
-7916,-7852,15776
-9884,-3996,11836
-9584,-1828,11308
-6356,-1044,12828
-8388,268,12680
-9292,1260,11776
-9520,992,12500
-7156,-124,12752
-2336,1160,14744
-9836,1592,12676
-10500,-408,10756
-9560,-1104,10820
-2544,392,13756
