352,-620,14188
-1352,1892,16288
-4636,964,15060
-3744,836,13292
-360,1216,13980
-3608,3964,15428
764,4676,17660
168,2560,17620
-1868,2796,16404
520,1772,17896
-2868,1888,17696
-1996,1980,18192
-476,100,18048
-4256,440,18372
-5504,-616,16096
-4872,444,17104
-4520,12,16376
-5288,-1284,16036
-3316,-2912,18648
-2380,-2576,20900
-4240,-16,22412
-4060,-416,21436
-4148,-1348,17100
-4164,-140,16456
-3640,-448,14868
-4128,-3800,10980
-4020,-2844,10380
-4840,-1156,10252
-3764,-1632,10824
-4884,-1516,9480
-4920,-972,10564
-4788,1012,12328
-4692,2744,14608
-5924,3940,16604
-6036,3024,17436
-5100,732,20380
-4220,3012,23716
-5732,3936,27028
-5704,-12,27060
-2796,1932,29360
-1508,5148,28856
-2120,5416,25424
-1840,1428,20240
460,2524,17316
-2072,8116,14244
-4208,6412,12648
-2836,5584,7656
-3956,7808,5824
-4772,8164,2640
-4716,7964,976
-5608,6556,-432
-5892,6200,-1264
-6608,5404,-1600
-8652,2444,-2748
-7216,-864,-3536
-6728,-1908,-4588
-6312,-2388,-3908
-5864,-3672,-1528
-4552,-2836,108
-2364,-6068,756
-10076,-4420,7872
-7384,-6424,8280
-12552,-7756,7572
-11596,-7980,12096
-13132,-3496,21816
-13616,-4020,26896
-13372,-9496,25832
-10304,-11084,23852
-10100,-9588,22456
-9456,-5308,20904
-8828,-3576,19180
-7688,-2900,16396
-7136,-1964,14584
-6840,-800,13436
-7296,-316,12444
-6724,-1068,11624
-5184,-1652,10556
-3792,-752,12728
