-4836,-9436,12148
-3212,-12768,10204
-5356,-12764,9436
-5332,-14704,8004
-6532,-12412,6700
-3048,-10596,11252
-7264,-8372,9904
-7584,-5780,12668
-9792,-3288,11744
-9396,-2352,14112
-5892,-2280,17264
-13032,-696,16420
-11708,1684,18828
-10296,-500,20272
-9228,-1572,18904
-10292,1968,20260
-14092,1124,20780
-8060,2308,21096
-3488,6076,24044
-1128,9296,22888
-1424,10140,21168
848,8680,19764
1280,5264,17604
-1856,5868,15320
-2668,9652,15856
-4680,12612,14792
-3740,12444,12996
-6108,11180,8940
-2820,8824,7892
-4212,9596,5264
-6512,10596,2172
-4788,9296,-912
-4768,5372,-3276
-5180,4388,-4024
-4572,3416,-3644
-7900,2860,-7288
-9988,1400,-6232
-6792,-864,-4452
-5188,-3676,-3004
-6368,-6948,-2192
-3100,-7876,-780
-3240,-6876,2292
-1836,-3764,5736
-11288,1944,9912
-3848,-5376,5328
-1728,-12532,4472
-2300,-13132,8176
-7356,-14468,15324
-3384,-16804,17008
-7536,-14896,20332
-6748,-23828,15028
-6760,-20416,15108
-13420,-9328,17436
-15244,-11888,16576
-11812,-11908,11172
-12676,-2032,18528
-14008,2116,21900
-13724,1716,18920
-10380,-1652,20036
-12928,1108,16832
-11052,3696,17952
-8280,-6300,13356
-6688,2520,16500
-11732,13356,19600
-8900,10496,16320
-4420,548,12236
-6448,-2236,9192
-5972,1100,10448
-7096,-1740,8812
-10480,-2076,9684
-8088,-68,10448
-12744,512,10812
-14472,2200,11264
-6804,2712,13908
